,terms,importance,period,topic
2922,xrd,0.012393990155303692,2016,9
2923,deposit,0.00909614308698986,2016,9
2924,status,0.008731767381991828,2016,9
2925,binary,0.008135421567605404,2016,9
2926,intermolecular,0.007379328472182037,2016,9
2927,collagen,0.007138196870510746,2016,9
2928,adhesion,0.006864868734439531,2016,9
2929,spectroscopic,0.006572110874326439,2016,9
2930,inflammation,0.006570407324900029,2016,9
2931,supramolecular,0.006436638644703987,2016,9
2932,polymorphic,0.006228720959248403,2016,9
2933,attribute,0.006045454892081115,2016,9
2934,oligonucleotide,0.005632367730185369,2016,9
2935,lyophiles,0.005362174221140043,2016,9
2936,nanocomposite,0.005262501929402676,2016,9
2937,option,0.005071634476341885,2016,9
2938,antisense,0.00506159674453936,2016,9
2939,hydrolytic,0.004805879664520249,2016,9
2940,geometry,0.013775760882722745,2017,9
2941,iii,0.013655783268218218,2017,9
2942,xrd,0.012394920863372856,2017,9
2943,deposit,0.009096771770648625,2017,9
2944,status,0.008732363983462018,2017,9
2945,binary,0.008135966302582388,2017,9
2946,intermolecular,0.007379808670739435,2017,9
2947,collagen,0.007138656795183074,2017,9
2948,adhesion,0.006865305868866682,2017,9
2949,spectroscopic,0.006572523831988788,2017,9
2950,inflammation,0.00657082014260532,2017,9
2951,supramolecular,0.006437040499319247,2017,9
2952,polymorphic,0.006229105880915278,2017,9
2953,attribute,0.006045824999522336,2017,9
2954,oligonucleotide,0.0056327048448692974,2017,9
2955,lyophiles,0.005362490070043775,2017,9
2956,nanocomposite,0.005262809999269054,2017,9
2957,option,0.005071927752161557,2017,9
2958,antisense,0.005061889246136247,2017,9
2959,hydrolytic,0.004806152574217534,2017,9
2960,geometry,0.013776420035776832,2018,9
2961,iii,0.01365643525900921,2018,9
2962,xrd,0.01239549836565424,2018,9
2963,deposit,0.009097162117032516,2018,9
2964,status,0.008732734444605718,2018,9
2965,binary,0.008136304613247498,2018,9
2966,intermolecular,0.007380106972387945,2018,9
2967,collagen,0.007138942526903181,2018,9
2968,adhesion,0.00686557746972118,2018,9
2969,spectroscopic,0.006572780441317453,2018,9
2970,inflammation,0.006571076665146404,2018,9
2971,supramolecular,0.006437290223519408,2018,9
2972,polymorphic,0.00622934510434619,2018,9
2973,attribute,0.006046055035616148,2018,9
2974,oligonucleotide,0.0056329144181505334,2018,9
2975,lyophiles,0.005362686452480906,2018,9
2976,nanocomposite,0.005263001556198798,2018,9
2977,option,0.005072110131568334,2018,9
2978,antisense,0.005062071145235177,2018,9
2979,hydrolytic,0.004806322318418838,2018,9
2980,geometry,0.013776736327611344,2019,9
2981,iii,0.013656748119209602,2019,9
2982,xrd,0.012395775534133643,2019,9
2983,deposit,0.009097349585874956,2019,9
2984,status,0.008732912380479347,2019,9
2985,binary,0.008136467134956922,2019,9
2986,intermolecular,0.007380250309831209,2019,9
2987,collagen,0.007139079836463468,2019,9
2988,adhesion,0.006865708002464387,2019,9
2989,spectroscopic,0.006572903784010371,2019,9
2990,inflammation,0.006571199966213815,2019,9
2991,supramolecular,0.00643741026387589,2019,9
2992,polymorphic,0.006229460107959034,2019,9
2993,attribute,0.006046165632244739,2019,9
2994,oligonucleotide,0.005633015198323095,2019,9
2995,lyophiles,0.00536278090404214,2019,9
2996,nanocomposite,0.005263093692468029,2019,9
2997,option,0.005072197864210582,2019,9
2998,antisense,0.005062158647404128,2019,9
2999,hydrolytic,0.004806403987827576,2019,9
3000,carbonylation,0.01754730426235975,2005,10
3001,hsa,0.017168376533219714,2005,10
3002,ivpt,0.014396734659098095,2005,10
3003,pmdi,0.011665923599538764,2005,10
3004,plus,0.01076440255878858,2005,10
3005,protocol,0.01075780124040231,2005,10
3006,tris,0.010447602524177653,2005,10
3007,cream,0.00991169070630495,2005,10
3008,osmolality,0.008891322915063086,2005,10
3009,glycerol,0.008639676806308179,2005,10
3010,movement,0.008064557016906771,2005,10
3011,luminal,0.00803845976063695,2005,10
3012,upper,0.007975944477917626,2005,10
3013,macroscopic,0.007485979320197094,2005,10
3014,fasting,0.007187265528128074,2005,10
3015,fast,0.007053394721831309,2005,10
3016,adult,0.006871037957665218,2005,10
3017,view,0.0062908918680812855,2005,10
3018,triglyceride,0.006191421295581046,2005,10
3019,overnight,0.005120123673923196,2005,10
3020,carbonylation,0.01759968305975629,2006,10
3021,hsa,0.017219350157768896,2006,10
3022,ivpt,0.014437625763707574,2006,10
3023,pmdi,0.011697264532116827,2006,10
3024,plus,0.010792688654940395,2006,10
3025,protocol,0.01078606516602734,2006,10
3026,tris,0.010474828020461732,2006,10
3027,cream,0.00993713816377697,2006,10
3028,osmolality,0.008913444645226205,2006,10
3029,glycerol,0.008660991144486374,2006,10
3030,movement,0.00808404650549786,2006,10
3031,luminal,0.00805786713875632,2006,10
3032,upper,0.007995155414974283,2006,10
3033,macroscopic,0.0075036632847674195,2006,10
3034,fasting,0.0072040299693015165,2006,10
3035,fast,0.0070697499960431995,2006,10
3036,adult,0.0068868388674001154,2006,10
3037,view,0.0063049531509618405,2006,10
3038,triglyceride,0.006205188139275894,2006,10
3039,overnight,0.0051307977230178065,2006,10
3040,carbonylation,0.017637990908106478,2007,10
3041,hsa,0.01725662972935347,2007,10
3042,ivpt,0.01446752765958784,2007,10
3043,pmdi,0.011720179252558202,2007,10
3044,plus,0.010813368613004628,2007,10
3045,protocol,0.010806728905753875,2007,10
3046,tris,0.010494732129404364,2007,10
3047,cream,0.00995574164244396,2007,10
3048,osmolality,0.008929615506738145,2007,10
3049,glycerol,0.008676571466226881,2007,10
3050,movement,0.008098292150230862,2007,10
3051,luminal,0.008072052730333623,2007,10
3052,upper,0.008009197335995229,2007,10
3053,macroscopic,0.007516588457520734,2007,10
3054,fasting,0.00721628267681888,2007,10
3055,fast,0.007081703478576452,2007,10
3056,adult,0.0068983869484466,2007,10
3057,view,0.006315229113691101,2007,10
3058,triglyceride,0.006215248799246549,2007,10
3059,overnight,0.005138597010541463,2007,10
3060,carbonylation,0.017666001532102203,2008,10
3061,hsa,0.017283888237412563,2008,10
3062,ivpt,0.014489390118693896,2008,10
3063,pmdi,0.01173693170885374,2008,10
3064,plus,0.010828486805041296,2008,10
3065,protocol,0.010821835237661817,2008,10
3066,tris,0.010509282962948438,2008,10
3067,cream,0.009969341375711304,2008,10
3068,osmolality,0.008941436424036909,2008,10
3069,glycerol,0.008687960573101108,2008,10
3070,movement,0.008108705344440768,2008,10
3071,luminal,0.008082422014520066,2008,10
3072,upper,0.008019461570543295,2008,10
3073,macroscopic,0.00752603615594707,2008,10
3074,fasting,0.007225238698074737,2008,10
3075,fast,0.0070904407224604785,2008,10
3076,adult,0.006906827787254055,2008,10
3077,view,0.006322739879273941,2008,10
3078,triglyceride,0.006222602155938149,2008,10
3079,overnight,0.00514429713790564,2008,10
3080,carbonylation,0.017686478437861374,2009,10
3081,hsa,0.017303815247246727,2009,10
3082,ivpt,0.01450537199269007,2009,10
3083,pmdi,0.0117491777413599,2009,10
3084,plus,0.01083953809188158,2009,10
3085,protocol,0.01083287785410924,2009,10
3086,tris,0.010519919481445808,2009,10
3087,cream,0.009979282596795603,2009,10
3088,osmolality,0.008950077271360877,2009,10
3089,glycerol,0.00869628575706564,2009,10
3090,movement,0.008116317120616433,2009,10
3091,luminal,0.008090001691994886,2009,10
3092,upper,0.00802696445568142,2009,10
3093,macroscopic,0.007532942149051087,2009,10
3094,fasting,0.007231785276248793,2009,10
3095,fast,0.007096827375750812,2009,10
3096,adult,0.006912997771196319,2009,10
3097,view,0.006328229995332002,2009,10
3098,triglyceride,0.006227977209828878,2009,10
3099,overnight,0.005148463740806058,2009,10
3100,carbonylation,0.01770142063472224,2010,10
3101,hsa,0.017318356076667204,2010,10
3102,ivpt,0.014517033363760546,2010,10
3103,pmdi,0.01175811257549217,2010,10
3104,plus,0.010847601003314113,2010,10
3105,protocol,0.010840934437991492,2010,10
3106,tris,0.010527679701247124,2010,10
3107,cream,0.00998653540579118,2010,10
3108,osmolality,0.008956381124238962,2010,10
3109,glycerol,0.008702359257797157,2010,10
3110,movement,0.008121870027468675,2010,10
3111,luminal,0.008095531175796818,2010,10
3112,upper,0.008032437902714058,2010,10
3113,macroscopic,0.007537980038142607,2010,10
3114,fasting,0.007236560901314349,2010,10
3115,fast,0.007101486305259752,2010,10
3116,adult,0.006917498600481534,2010,10
3117,view,0.006332234745128323,2010,10
3118,triglyceride,0.006231898003668563,2010,10
3119,overnight,0.005151502809551748,2010,10
3120,carbonylation,0.017712333217685814,2011,10
3121,hsa,0.017328975579320297,2011,10
3122,ivpt,0.01452555025993186,2011,10
3123,pmdi,0.01176463849987097,2011,10
3124,plus,0.01085349022322413,2011,10
3125,protocol,0.010846819037311469,2011,10
3126,tris,0.01053334788518742,2011,10
3127,cream,0.009991833058935353,2011,10
3128,osmolality,0.008960985806459624,2011,10
3129,glycerol,0.008706795724847007,2011,10
3130,movement,0.008125926327053942,2011,10
3131,luminal,0.008099570370437221,2011,10
3132,upper,0.008036436175841806,2011,10
3133,macroscopic,0.007541660238201763,2011,10
3134,fasting,0.00724004957731099,2011,10
3135,fast,0.0071048897613369385,2011,10
3136,adult,0.006920786599373094,2011,10
3137,view,0.006335160464178303,2011,10
3138,triglyceride,0.006234762410261248,2011,10
3139,overnight,0.00515372328522456,2011,10
3140,carbonylation,0.01772029658388308,2012,10
3141,hsa,0.017336725148983233,2012,10
3142,ivpt,0.014531765981244308,2012,10
3143,pmdi,0.011769401734629288,2012,10
3144,plus,0.01085778893819048,2012,10
3145,protocol,0.01085111438119501,2012,10
3146,tris,0.010537485336320625,2012,10
3147,cream,0.009995700173869767,2012,10
3148,osmolality,0.008964347321765076,2012,10
3149,glycerol,0.008710034505365697,2012,10
3150,movement,0.00812888772111496,2012,10
3151,luminal,0.008102519283825408,2012,10
3152,upper,0.008039355230665665,2012,10
3153,macroscopic,0.0075443472063977815,2012,10
3154,fasting,0.007242596794271875,2012,10
3155,fast,0.007107374794282788,2012,10
3156,adult,0.006923187383720443,2012,10
3157,view,0.0063372968881098635,2012,10
3158,triglyceride,0.006236854092633205,2012,10
3159,overnight,0.005155345049764296,2012,10
3160,carbonylation,0.017726085336407495,2013,10
3161,hsa,0.01734235851669373,2013,10
3162,ivpt,0.014536284553197087,2013,10
3163,pmdi,0.011772864617701025,2013,10
3164,plus,0.010860914193974378,2013,10
3165,protocol,0.010854237186756306,2013,10
3166,tris,0.01054049337955445,2013,10
3167,cream,0.009998511725380244,2013,10
3168,osmolality,0.008966791377177813,2013,10
3169,glycerol,0.008712389349640906,2013,10
3170,movement,0.008131040942145808,2013,10
3171,luminal,0.008104663432995247,2013,10
3172,upper,0.00804147767643527,2013,10
3173,macroscopic,0.007546300953359692,2013,10
3174,fasting,0.007244448957965771,2013,10
3175,fast,0.007109181756980339,2013,10
3176,adult,0.006924933106581937,2013,10
3177,view,0.006338850446468154,2013,10
3178,triglyceride,0.006238375127806091,2013,10
3179,overnight,0.0051565244876957215,2013,10
3180,carbonylation,0.017730275600105115,2014,10
3181,hsa,0.017346436348214388,2014,10
3182,ivpt,0.014539555725154212,2014,10
3183,pmdi,0.011775371850876425,2014,10
3184,plus,0.01086317709344971,2014,10
3185,protocol,0.01085649831303007,2014,10
3186,tris,0.010542671453007172,2014,10
3187,cream,0.010000547596673227,2014,10
3188,osmolality,0.00896856128096298,2014,10
3189,glycerol,0.008714094686884478,2014,10
3190,movement,0.008132600351566963,2014,10
3191,luminal,0.008106216276416795,2014,10
3192,upper,0.008043014811407675,2014,10
3193,macroscopic,0.007547715985866352,2014,10
3194,fasting,0.00724579046377707,2014,10
3195,fast,0.007110490545527567,2014,10
3196,adult,0.006926197568199606,2014,10
3197,view,0.0063399758107553,2014,10
3198,triglyceride,0.006239476949721919,2014,10
3199,overnight,0.005157379026597568,2014,10
3200,carbonylation,0.017733265883484946,2015,10
3201,hsa,0.01734934636362237,2015,10
3202,ivpt,0.014541889867622193,2015,10
3203,pmdi,0.011777160658952481,2015,10
3204,plus,0.010864791495566534,2015,10
3205,protocol,0.010858111449453544,2015,10
3206,tris,0.01054422530754359,2015,10
3207,cream,0.010001999951182578,2015,10
3208,osmolality,0.008969823801828836,2015,10
3209,glycerol,0.008715311125006545,2015,10
3210,movement,0.008133712639737663,2015,10
3211,luminal,0.008107323878457934,2015,10
3212,upper,0.008044111202416621,2015,10
3213,macroscopic,0.007548725234515647,2015,10
3214,fasting,0.007246747239081746,2015,10
3215,fast,0.007111423972053208,2015,10
3216,adult,0.006927099361032045,2015,10
3217,view,0.0063407783403657166,2015,10
3218,triglyceride,0.00624026267939413,2015,10
3219,overnight,0.005157988303674788,2015,10
3220,carbonylation,0.01773536521479872,2016,10
3221,hsa,0.017351389353540705,2016,10
3222,ivpt,0.014543528637232087,2016,10
3223,pmdi,0.011778416632473433,2016,10
3224,plus,0.010865925042150601,2016,10
3225,protocol,0.010859244107558183,2016,10
3226,tris,0.01054531635139824,2016,10
3227,cream,0.010003019744278342,2016,10
3228,osmolality,0.008970710333897009,2016,10
3229,glycerol,0.00871616530707269,2016,10
3230,movement,0.008134493708000646,2016,10
3231,luminal,0.00810810165700862,2016,10
3232,upper,0.008044881110695443,2016,10
3233,macroscopic,0.007549433967405408,2016,10
3234,fasting,0.007247419134385849,2016,10
3235,fast,0.007112079475826963,2016,10
3236,adult,0.006927732656907971,2016,10
3237,view,0.006341341949260389,2016,10
3238,triglyceride,0.00624081449387219,2016,10
3239,overnight,0.00515841623628962,2016,10
3240,carbonylation,0.017736775236588825,2017,10
3241,hsa,0.017352761508861322,2017,10
3242,ivpt,0.014544629134685322,2017,10
3243,pmdi,0.011779259899073968,2017,10
3244,plus,0.01086668604806374,2017,10
3245,protocol,0.010860004516503157,2017,10
3246,tris,0.010546048800055515,2017,10
3247,cream,0.010003704321405604,2017,10
3248,osmolality,0.008971305381275663,2017,10
3249,glycerol,0.008716738621571388,2017,10
3250,movement,0.008135017906026906,2017,10
3251,luminal,0.008108623645127483,2017,10
3252,upper,0.008045397811877535,2017,10
3253,macroscopic,0.007549909574470032,2017,10
3254,fasting,0.007247869997060477,2017,10
3255,fast,0.007112519328306726,2017,10
3256,adult,0.006928157592601303,2017,10
3257,view,0.006341720079144214,2017,10
3258,triglyceride,0.006241184702286766,2017,10
3259,overnight,0.005158703249180188,2017,10
3260,carbonylation,0.017737641529547796,2018,10
3261,hsa,0.017353604526075372,2018,10
3262,ivpt,0.014545305175931283,2018,10
3263,pmdi,0.011779777845110752,2018,10
3264,plus,0.010867153439794502,2018,10
3265,protocol,0.010860471541367121,2018,10
3266,tris,0.010546498642048098,2018,10
3267,cream,0.010004124744751491,2018,10
3268,osmolality,0.008971670787834642,2018,10
3269,glycerol,0.008717090673576934,2018,10
3270,movement,0.008135339777424354,2018,10
3271,luminal,0.008108944158629729,2018,10
3272,upper,0.008045715076789254,2018,10
3273,macroscopic,0.00755020158934588,2018,10
3274,fasting,0.007248146808343774,2018,10
3275,fast,0.007112789374758596,2018,10
3276,adult,0.006928418474072868,2018,10
3277,view,0.006341952203761599,2018,10
3278,triglyceride,0.006241411960217808,2018,10
3279,overnight,0.005158879397799147,2018,10
3280,carbonylation,0.01773805653398926,2019,10
3281,hsa,0.01735400839289307,2019,10
3282,ivpt,0.014545629136110348,2019,10
3283,pmdi,0.011780026133849096,2019,10
3284,plus,0.010867377527075403,2019,10
3285,protocol,0.01086069545301267,2019,10
3286,tris,0.010546714327353273,2019,10
3287,cream,0.010004326345143729,2019,10
3288,osmolality,0.008971846045057925,2019,10
3289,glycerol,0.008717259535817397,2019,10
3290,movement,0.008135494186444311,2019,10
3291,luminal,0.008109097917335365,2019,10
3292,upper,0.008045867279689882,2019,10
3293,macroscopic,0.007550341699015802,2019,10
3294,fasting,0.007248279635907138,2019,10
3295,fast,0.007112918962019544,2019,10
3296,adult,0.006928543671241725,2019,10
3297,view,0.006342063625086679,2019,10
3298,triglyceride,0.006241521050000014,2019,10
3299,overnight,0.005158963998328771,2019,10
3300,dspe,0.021941862606765887,2005,11
3301,cargo,0.018800016164363356,2005,11
3302,heterogeneity,0.015964949636328624,2005,11
3303,gut,0.012966464667397593,2005,11
3304,cqas,0.010444149138355764,2005,11
3305,rational,0.0102292808407218,2005,11
3306,thiol,0.009900581572971063,2005,11
3307,functionalization,0.00979907355949068,2005,11
3308,4t1,0.00900580868190254,2005,11
3309,maintenance,0.008739117738774754,2005,11
3310,isoform,0.007654837430145119,2005,11
3311,wall,0.007356311103980374,2005,11
3312,adequately,0.007028344596138219,2005,11
3313,deoxycholate,0.006820697050821587,2005,11
3314,oos,0.006724168423257617,2005,11
3315,fabps,0.006256518760447871,2005,11
3316,solubilizer,0.005527101174650061,2005,11
3317,unable,0.0055030547859767475,2005,11
3318,uptaken,0.0051691604935004834,2005,11
3319,patch,0.005126954284018939,2005,11
3320,dspe,0.022010481930180834,2006,11
3321,cargo,0.018856685239009647,2006,11
3322,heterogeneity,0.016011164708244735,2006,11
3323,gut,0.013002027650349295,2006,11
3324,cqas,0.010471142613274878,2006,11
3325,rational,0.010255563547055382,2006,11
3326,thiol,0.009925783378881106,2006,11
3327,functionalization,0.009823943165717754,2006,11
3328,4t1,0.009028109354828649,2006,11
3329,maintenance,0.00876056601786903,2006,11
3330,isoform,0.0076728834927947765,2006,11
3331,wall,0.007373439554715999,2006,11
3332,adequately,0.007044475171168356,2006,11
3333,deoxycholate,0.006836201588910368,2006,11
3334,oos,0.006739383502609882,2006,11
3335,fabps,0.006270346126657566,2006,11
3336,solubilizer,0.005538815880601863,2006,11
3337,unable,0.005514700995323566,2006,11
